model,question_id,adoption_rate,moved_closer_rate,mean_anchor_pull,n
llava-next-interleaved-7b,26201017,0.0,0.0,0.0,5
llava-next-interleaved-7b,26363001,0.0,0.0,-0.6,5
llava-next-interleaved-7b,26731001,0.0,0.0,-0.2,5
llava-next-interleaved-7b,27208001,0.2,1.0,3.8,5
llava-next-interleaved-7b,27642000,0.0,0.2,0.0,5
llava-next-interleaved-7b,27642002,0.0,0.0,0.0,5
llava-next-interleaved-7b,27756000,0.0,0.0,0.0,5
llava-next-interleaved-7b,28039001,0.2,0.2,-0.4,5
llava-next-interleaved-7b,28236001,0.2,0.6,0.4,5
llava-next-interleaved-7b,28449001,0.0,0.2,0.8,5
llava-next-interleaved-7b,28449009,0.0,0.0,0.0,5
llava-next-interleaved-7b,29094002,0.0,0.4,0.4,5
llava-next-interleaved-7b,29187008,1.0,1.0,4.2,5
llava-next-interleaved-7b,29252000,0.0,0.4,0.0,5
llava-next-interleaved-7b,29357001,0.0,0.0,0.0,5
llava-next-interleaved-7b,30012019,0.0,0.0,0.0,5
llava-next-interleaved-7b,30210001,0.0,0.0,0.0,5
llava-next-interleaved-7b,30222001,0.0,0.8,1.0,5
llava-next-interleaved-7b,30719007,0.2,0.6,0.4,5
llava-next-interleaved-7b,31000002,0.2,0.6,0.2,5
llava-next-interleaved-7b,31019000,0.0,0.0,0.0,5
llava-next-interleaved-7b,31041003,0.0,0.0,0.0,5
llava-next-interleaved-7b,31043003,0.0,0.0,-0.8,5
llava-next-interleaved-7b,31296001,0.0,0.0,0.0,5
llava-next-interleaved-7b,31446001,0.0,1.0,5.6,5
llava-next-interleaved-7b,31596001,0.0,0.0,0.0,5
llava-next-interleaved-7b,31599002,0.0,0.0,0.0,5
llava-next-interleaved-7b,32193000,0.0,0.0,0.0,5
llava-next-interleaved-7b,32362002,0.0,0.6,0.6,5
llava-next-interleaved-7b,32416002,0.0,0.0,0.0,5
llava-next-interleaved-7b,32416007,0.2,0.2,0.0,5
llava-next-interleaved-7b,32610001,0.0,0.0,0.0,5
llava-next-interleaved-7b,33802002,0.0,0.0,0.0,5
llava-next-interleaved-7b,33845003,0.0,0.0,0.0,5
llava-next-interleaved-7b,34372007,0.8,0.8,3.0,5
llava-next-interleaved-7b,34808002,0.0,0.2,0.2,5
llava-next-interleaved-7b,35049002,0.2,0.8,0.6,5
llava-next-interleaved-7b,35076001,0.0,0.4,0.4,5
llava-next-interleaved-7b,35076008,0.0,0.0,0.0,5
llava-next-interleaved-7b,35857000,0.0,0.0,0.0,5
llava-next-interleaved-7b,35891005,0.0,0.0,0.0,5
llava-next-interleaved-7b,36124001,0.0,0.2,0.4,5
llava-next-interleaved-7b,36311003,0.2,0.4,0.4,5
llava-next-interleaved-7b,36420004,1.0,1.0,12.6,5
llava-next-interleaved-7b,36451002,0.0,0.4,-0.4,5
llava-next-interleaved-7b,36460000,0.2,0.6,0.4,5
llava-next-interleaved-7b,36661000,0.0,0.6,0.2,5
llava-next-interleaved-7b,36661008,0.0,0.8,0.6,5
llava-next-interleaved-7b,37717002,0.0,0.0,0.0,5
llava-next-interleaved-7b,37717004,0.0,0.0,0.0,5
llava-next-interleaved-7b,37777002,0.0,0.0,0.0,5
llava-next-interleaved-7b,37783002,0.2,0.6,0.6,5
llava-next-interleaved-7b,37882002,0.4,0.4,0.8,5
llava-next-interleaved-7b,38666002,0.2,0.6,0.4,5
llava-next-interleaved-7b,38938002,0.0,0.0,0.0,5
llava-next-interleaved-7b,39009000,0.0,0.0,0.0,5
llava-next-interleaved-7b,39211002,0.0,0.2,-0.2,5
llava-next-interleaved-7b,39628005,0.0,0.0,0.0,5
llava-next-interleaved-7b,39697001,0.0,0.0,0.0,5
llava-next-interleaved-7b,39900000,0.0,0.4,-0.2,5
llava-next-interleaved-7b,39900001,0.0,0.6,0.2,5
llava-next-interleaved-7b,40109002,0.0,0.2,0.2,5
llava-next-interleaved-7b,40517005,0.2,0.8,4.8,5
llava-next-interleaved-7b,40620001,0.0,0.0,0.0,5
llava-next-interleaved-7b,42757002,0.0,0.0,-1.2,5
llava-next-interleaved-7b,43202005,0.0,0.0,-0.4,5
llava-next-interleaved-7b,43494001,0.0,0.0,0.0,5
llava-next-interleaved-7b,43542001,0.0,0.0,0.0,5
llava-next-interleaved-7b,43680003,0.2,1.0,2.0,5
llava-next-interleaved-7b,43816013,0.0,0.0,0.0,5
llava-next-interleaved-7b,43939002,0.0,0.0,0.0,5
llava-next-interleaved-7b,44504001,0.0,0.6,2.6,5
llava-next-interleaved-7b,44520002,0.0,0.0,0.0,5
llava-next-interleaved-7b,44839000,0.0,0.0,0.0,5
llava-next-interleaved-7b,45053001,0.2,0.6,0.2,5
llava-next-interleaved-7b,45108001,0.0,0.0,0.0,5
llava-next-interleaved-7b,45467000,0.4,0.8,1.2,5
llava-next-interleaved-7b,45467005,0.0,0.4,0.4,5
llava-next-interleaved-7b,45472001,0.0,0.0,0.0,5
llava-next-interleaved-7b,45472005,0.0,0.0,0.0,5
llava-next-interleaved-7b,45587000,0.0,0.0,0.0,5
llava-next-interleaved-7b,45966000,0.0,0.6,0.2,5
llava-next-interleaved-7b,46144001,0.0,0.0,0.0,5
llava-next-interleaved-7b,46405001,0.2,1.0,2.0,5
llava-next-interleaved-7b,46882000,0.0,0.0,0.0,5
llava-next-interleaved-7b,47226002,0.2,0.2,0.2,5
llava-next-interleaved-7b,47498000,0.0,0.0,0.0,5
llava-next-interleaved-7b,47769002,0.0,0.0,0.0,5
llava-next-interleaved-7b,47916002,0.2,0.6,0.2,5
llava-next-interleaved-7b,48143001,0.0,0.0,0.0,5
llava-next-interleaved-7b,48358001,0.2,0.8,3.2,5
llava-next-interleaved-7b,48684003,0.0,0.0,0.0,5
llava-next-interleaved-7b,48684007,0.0,0.0,0.0,5
llava-next-interleaved-7b,48684008,0.0,0.0,0.0,5
llava-next-interleaved-7b,48743001,0.0,0.0,0.0,5
llava-next-interleaved-7b,49060000,0.2,0.6,0.2,5
llava-next-interleaved-7b,50304002,0.0,0.6,0.6,5
llava-next-interleaved-7b,50392002,0.2,0.8,2.8,5
llava-next-interleaved-7b,52575002,0.0,0.0,0.0,5
llava-next-interleaved-7b,52638000,0.0,0.0,0.0,5
llava-next-interleaved-7b,52638006,0.0,0.0,0.0,5
llava-next-interleaved-7b,52947008,0.0,0.4,-0.4,5
llava-next-interleaved-7b,52949002,0.0,0.0,0.0,5
llava-next-interleaved-7b,53139001,0.0,0.2,1.6,5
llava-next-interleaved-7b,53223003,0.0,0.4,0.2,5
llava-next-interleaved-7b,53315001,0.0,0.0,0.0,5
llava-next-interleaved-7b,54123002,0.0,0.0,0.0,5
llava-next-interleaved-7b,54337001,0.0,0.8,0.6,5
llava-next-interleaved-7b,54627016,0.2,0.6,0.8,5
llava-next-interleaved-7b,54627024,0.2,0.4,0.6,5
llava-next-interleaved-7b,54763002,0.0,0.8,0.6,5
llava-next-interleaved-7b,55467001,0.0,0.2,-0.8,5
llava-next-interleaved-7b,56344002,0.0,0.2,-0.6,5
llava-next-interleaved-7b,56544002,0.0,0.0,0.0,5
llava-next-interleaved-7b,58253000,0.0,0.2,0.4,5
llava-next-interleaved-7b,58816000,0.0,0.2,0.0,5
llava-next-interleaved-7b,60080001,0.2,0.2,0.0,5
llava-next-interleaved-7b,60126001,0.0,0.0,0.0,5
llava-next-interleaved-7b,60262000,0.0,0.2,-0.6,5
llava-next-interleaved-7b,61171000,0.0,0.8,1.2,5
llava-next-interleaved-7b,61418018,0.0,0.0,0.0,5
llava-next-interleaved-7b,63729000,0.0,0.0,0.0,5
llava-next-interleaved-7b,63939005,0.0,0.0,0.0,5
llava-next-interleaved-7b,64313000,0.2,0.6,0.8,5
llava-next-interleaved-7b,64599000,0.2,0.8,1.6,5
llava-next-interleaved-7b,64621000,0.2,0.6,0.2,5
llava-next-interleaved-7b,64779000,0.0,0.0,0.0,5
llava-next-interleaved-7b,64915001,0.2,0.8,0.8,5
llava-next-interleaved-7b,65485000,0.0,0.0,0.0,5
llava-next-interleaved-7b,66320000,0.0,0.0,0.0,5
llava-next-interleaved-7b,66632004,0.0,0.4,0.8,5
llava-next-interleaved-7b,66771000,0.0,0.0,0.0,5
llava-next-interleaved-7b,66771002,0.0,0.0,0.0,5
llava-next-interleaved-7b,66827003,0.0,0.0,0.0,5
llava-next-interleaved-7b,66841002,0.0,0.0,0.0,5
llava-next-interleaved-7b,67015000,0.0,0.0,0.0,5
llava-next-interleaved-7b,67213000,0.2,0.4,0.0,5
llava-next-interleaved-7b,67218003,0.2,0.6,0.2,5
llava-next-interleaved-7b,67431002,0.0,0.4,-0.4,5
llava-next-interleaved-7b,67463001,0.0,0.0,0.0,5
llava-next-interleaved-7b,67502001,0.0,0.0,0.0,5
llava-next-interleaved-7b,67788008,0.0,0.0,0.0,5
llava-next-interleaved-7b,68387000,0.2,0.6,0.2,5
llava-next-interleaved-7b,68408004,0.0,0.0,0.0,5
llava-next-interleaved-7b,69121007,0.0,0.0,0.0,5
llava-next-interleaved-7b,69266001,0.0,0.0,0.0,5
llava-next-interleaved-7b,69266002,0.0,0.0,0.0,5
llava-next-interleaved-7b,69568002,0.0,0.0,0.0,5
llava-next-interleaved-7b,69750002,0.0,0.0,0.0,5
llava-next-interleaved-7b,69887005,0.0,0.0,0.0,5
llava-next-interleaved-7b,69911008,0.0,0.0,0.0,5
llava-next-interleaved-7b,69914004,0.0,0.0,0.0,5
llava-next-interleaved-7b,71306007,0.0,0.6,0.2,5
llava-next-interleaved-7b,71602000,0.0,0.6,0.8,5
llava-next-interleaved-7b,71986002,0.0,0.0,0.0,5
llava-next-interleaved-7b,72582000,0.2,0.2,-0.6,5
llava-next-interleaved-7b,72582005,0.2,0.6,0.8,5
llava-next-interleaved-7b,72795002,1.0,1.0,7.6,5
llava-next-interleaved-7b,73209000,0.0,0.2,1.0,5
llava-next-interleaved-7b,73239004,0.0,0.0,0.0,5
llava-next-interleaved-7b,74430000,0.0,0.2,0.0,5
llava-next-interleaved-7b,74617006,0.0,0.4,0.4,5
llava-next-interleaved-7b,74733000,0.0,0.0,0.0,5
llava-next-interleaved-7b,75216003,0.2,1.0,1.0,5
llava-next-interleaved-7b,75216005,0.2,1.0,2.0,5
llava-next-interleaved-7b,75806000,0.2,0.6,0.2,5
llava-next-interleaved-7b,75990004,0.2,0.4,-0.2,5
llava-next-interleaved-7b,78565003,0.0,0.0,0.0,5
llava-next-interleaved-7b,79657003,0.0,0.0,0.0,5
llava-next-interleaved-7b,79846000,0.0,0.0,0.0,5
llava-next-interleaved-7b,81248002,0.0,0.0,0.0,5
llava-next-interleaved-7b,81354001,0.0,0.0,0.0,5
llava-next-interleaved-7b,81798001,0.2,0.4,0.4,5
llava-next-interleaved-7b,82061002,0.0,0.4,0.6,5
llava-next-interleaved-7b,83565000,0.0,0.0,0.0,5
llava-next-interleaved-7b,84493001,0.0,0.0,0.0,5
llava-next-interleaved-7b,84866002,0.0,0.0,0.0,5
llava-next-interleaved-7b,86323004,0.0,0.4,1.6,5
llava-next-interleaved-7b,86483002,1.0,1.0,4.2,5
llava-next-interleaved-7b,87356000,0.0,0.0,0.0,5
llava-next-interleaved-7b,87435000,0.0,0.0,0.0,5
llava-next-interleaved-7b,87489002,0.0,0.0,-1.0,5
llava-next-interleaved-7b,87958001,0.0,0.0,0.0,5
llava-next-interleaved-7b,88021002,0.0,0.0,0.0,5
llava-next-interleaved-7b,88094000,0.0,0.8,0.8,5
llava-next-interleaved-7b,88109003,0.0,0.0,0.0,5
llava-next-interleaved-7b,88120000,0.0,0.0,0.0,5
llava-next-interleaved-7b,88436002,0.0,0.2,0.0,5
llava-next-interleaved-7b,88695001,0.0,0.2,0.0,5
llava-next-interleaved-7b,88817001,0.0,0.0,0.0,5
llava-next-interleaved-7b,89459001,0.0,0.0,0.0,5
llava-next-interleaved-7b,89894024,0.0,0.0,0.0,5
llava-next-interleaved-7b,90626000,0.0,1.0,2.0,5
llava-next-interleaved-7b,91650009,0.0,0.0,0.0,5
llava-next-interleaved-7b,91650014,0.0,0.0,0.0,5
llava-next-interleaved-7b,91766003,0.0,0.0,0.0,5
llava-next-interleaved-7b,91912002,0.0,0.6,1.2,5
llava-next-interleaved-7b,93534005,0.2,0.2,0.4,5
llava-next-interleaved-7b,93571000,0.2,0.8,1.6,5
llava-next-interleaved-7b,93571002,0.0,1.0,2.0,5
llava-next-interleaved-7b,94774002,0.0,0.2,0.0,5
llava-next-interleaved-7b,96306003,0.0,0.6,0.8,5
llava-next-interleaved-7b,97589000,0.2,0.2,0.2,5
llava-next-interleaved-7b,97626001,0.0,0.0,0.0,5
llava-next-interleaved-7b,98187011,0.0,0.0,0.0,5
llava-next-interleaved-7b,99810016,0.0,0.2,0.2,5
llava-next-interleaved-7b,102746000,0.0,0.0,0.0,5
llava-next-interleaved-7b,104494001,0.0,0.0,0.0,5
llava-next-interleaved-7b,105052009,0.0,0.4,0.2,5
llava-next-interleaved-7b,105052020,0.0,0.8,0.6,5
llava-next-interleaved-7b,105052025,0.2,0.8,0.6,5
llava-next-interleaved-7b,105052036,0.2,0.8,0.8,5
llava-next-interleaved-7b,106389002,0.0,0.0,0.0,5
llava-next-interleaved-7b,106661003,0.0,0.0,0.0,5
llava-next-interleaved-7b,108408001,0.0,1.0,1.8,5
llava-next-interleaved-7b,109539001,0.0,0.0,0.0,5
llava-next-interleaved-7b,109888002,0.0,0.0,0.0,5
llava-next-interleaved-7b,109907011,0.0,0.0,0.0,5
llava-next-interleaved-7b,109992002,0.0,0.0,0.0,5
llava-next-interleaved-7b,110313000,0.0,0.0,0.0,5
llava-next-interleaved-7b,110997004,0.0,0.4,0.0,5
llava-next-interleaved-7b,111801003,0.0,0.0,0.0,5
llava-next-interleaved-7b,112240004,0.0,0.8,3.8,5
llava-next-interleaved-7b,112816006,1.0,1.0,16.6,5
llava-next-interleaved-7b,113233001,0.0,0.0,0.0,5
llava-next-interleaved-7b,114147002,0.2,0.4,-0.4,5
llava-next-interleaved-7b,114152006,0.2,0.2,0.4,5
llava-next-interleaved-7b,115075000,0.0,0.0,0.0,5
llava-next-interleaved-7b,116061001,0.2,0.6,0.2,5
llava-next-interleaved-7b,116095002,0.0,0.0,0.0,5
llava-next-interleaved-7b,116095003,0.0,0.0,0.0,5
llava-next-interleaved-7b,116133002,0.0,0.0,0.0,5
llava-next-interleaved-7b,116244001,0.2,0.8,1.6,5
llava-next-interleaved-7b,116244004,0.2,1.0,2.0,5
llava-next-interleaved-7b,116354000,0.0,0.0,0.0,5
llava-next-interleaved-7b,117125000,0.0,0.0,0.0,5
llava-next-interleaved-7b,117368002,0.0,0.0,-0.4,5
llava-next-interleaved-7b,117674000,0.0,0.0,0.0,5
llava-next-interleaved-7b,119061001,0.0,0.0,0.0,5
llava-next-interleaved-7b,120199000,0.0,0.0,0.0,5
llava-next-interleaved-7b,120282001,0.0,0.0,0.0,5
llava-next-interleaved-7b,120282006,0.0,0.0,0.0,5
llava-next-interleaved-7b,124004005,0.0,0.0,0.0,5
llava-next-interleaved-7b,124236002,0.0,0.0,0.0,5
llava-next-interleaved-7b,124601001,0.0,0.0,0.0,5
llava-next-interleaved-7b,125645000,0.0,0.0,0.0,5
llava-next-interleaved-7b,125782002,0.0,0.0,0.0,5
llava-next-interleaved-7b,125873006,0.0,0.0,-0.4,5
llava-next-interleaved-7b,126634000,0.0,0.2,0.2,5
llava-next-interleaved-7b,128372001,0.0,0.0,0.0,5
llava-next-interleaved-7b,128704001,0.2,0.8,3.8,5
llava-next-interleaved-7b,128704004,0.2,0.6,0.4,5
llava-next-interleaved-7b,129566002,0.0,0.2,0.0,5
llava-next-interleaved-7b,131115002,0.0,0.0,0.0,5
llava-next-interleaved-7b,131131002,0.0,0.0,-0.4,5
llava-next-interleaved-7b,131152002,0.0,0.2,-1.0,5
llava-next-interleaved-7b,131171001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131207000,0.0,0.0,0.0,5
llava-next-interleaved-7b,131207001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131276001,0.2,0.4,-0.2,5
llava-next-interleaved-7b,131280001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131295000,0.0,0.2,0.2,5
llava-next-interleaved-7b,131361003,0.0,0.0,0.0,5
llava-next-interleaved-7b,131386001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131418001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131493003,0.0,0.0,0.0,5
llava-next-interleaved-7b,131493004,0.0,0.0,0.0,5
llava-next-interleaved-7b,131581002,0.0,0.0,0.0,5
llava-next-interleaved-7b,131597000,0.0,0.6,0.2,5
llava-next-interleaved-7b,131597003,0.2,0.6,0.4,5
llava-next-interleaved-7b,131597004,0.2,0.8,0.6,5
llava-next-interleaved-7b,131611003,0.0,0.0,0.0,5
llava-next-interleaved-7b,131611013,0.0,0.0,0.0,5
llava-next-interleaved-7b,131611014,0.0,0.0,0.0,5
llava-next-interleaved-7b,131611016,0.2,0.4,0.4,5
llava-next-interleaved-7b,131714001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131725002,0.0,0.0,0.0,5
llava-next-interleaved-7b,131804001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131841002,0.0,0.0,0.0,5
llava-next-interleaved-7b,131965001,0.0,0.0,0.0,5
llava-next-interleaved-7b,131965004,0.0,0.0,0.0,5
llava-next-interleaved-7b,131969002,0.0,0.0,0.0,5
llava-next-interleaved-7b,131980000,0.0,0.0,0.0,5
llava-next-interleaved-7b,131980003,0.0,0.0,0.0,5
llava-next-interleaved-7b,132024006,0.0,0.0,0.0,5
llava-next-interleaved-7b,132067000,0.0,0.0,0.0,5
llava-next-interleaved-7b,132084002,0.8,0.8,1.4,5
llava-next-interleaved-7b,132116002,0.0,0.0,0.0,5
llava-next-interleaved-7b,132132000,0.0,0.0,0.0,5
llava-next-interleaved-7b,132136009,0.0,0.0,0.0,5
llava-next-interleaved-7b,132189000,0.6,0.6,0.8,5
llava-next-interleaved-7b,132189002,0.0,0.0,0.0,5
llava-next-interleaved-7b,132329001,0.0,0.0,0.0,5
llava-next-interleaved-7b,132329002,0.2,0.6,1.0,5
llava-next-interleaved-7b,132336011,0.2,0.2,-0.4,5
llava-next-interleaved-7b,132408000,0.0,0.0,0.0,5
llava-next-interleaved-7b,132408002,0.0,0.0,0.0,5
llava-next-interleaved-7b,132415003,0.0,0.0,0.0,5
llava-next-interleaved-7b,132415004,0.0,0.0,0.0,5
llava-next-interleaved-7b,132415011,0.0,0.0,0.0,5
llava-next-interleaved-7b,132415013,0.0,0.0,0.0,5
llava-next-interleaved-7b,132415015,0.0,0.0,0.0,5
llava-next-interleaved-7b,132415025,0.0,0.0,0.0,5
llava-next-interleaved-7b,132652017,0.0,0.0,0.0,5
llava-next-interleaved-7b,132682001,0.0,0.0,0.0,5
llava-next-interleaved-7b,132686000,0.0,1.0,4.6,5
llava-next-interleaved-7b,132689002,0.0,0.0,0.0,5
llava-next-interleaved-7b,132796002,0.0,0.0,0.0,5
llava-next-interleaved-7b,132814008,0.0,0.0,0.0,5
llava-next-interleaved-7b,132860001,0.2,0.4,-0.2,5
llava-next-interleaved-7b,132861003,0.0,0.0,0.0,5
llava-next-interleaved-7b,132861004,0.0,0.0,0.0,5
llava-next-interleaved-7b,132861006,0.2,0.2,-0.2,5
llava-next-interleaved-7b,132861007,0.0,0.2,0.4,5
llava-next-interleaved-7b,132931002,0.8,0.8,2.8,5
llava-next-interleaved-7b,132987002,0.0,0.0,0.0,5
llava-next-interleaved-7b,132992000,0.0,0.0,0.0,5
llava-next-interleaved-7b,133002004,0.0,0.2,0.2,5
llava-next-interleaved-7b,133002005,0.2,0.6,0.2,5
llava-next-interleaved-7b,133025000,0.0,0.0,-0.8,5
llava-next-interleaved-7b,133025001,0.0,0.0,0.0,5
llava-next-interleaved-7b,133034004,0.2,0.4,-0.2,5
llava-next-interleaved-7b,133042000,0.8,0.8,2.0,5
llava-next-interleaved-7b,133042004,0.0,0.0,0.0,5
llava-next-interleaved-7b,133050001,0.0,0.0,0.0,5
llava-next-interleaved-7b,133050007,0.0,0.0,0.0,5
llava-next-interleaved-7b,133051001,0.0,0.0,-0.2,5
llava-next-interleaved-7b,133061002,0.2,0.6,0.2,5
llava-next-interleaved-7b,133078001,0.0,0.0,0.0,5
llava-next-interleaved-7b,133161006,0.0,0.0,0.0,5
llava-next-interleaved-7b,133195000,0.0,0.0,0.0,5
llava-next-interleaved-7b,133210000,0.0,0.0,0.0,5
llava-next-interleaved-7b,133237003,0.0,0.0,0.0,5
llava-next-interleaved-7b,133343003,0.0,0.0,0.0,5
llava-next-interleaved-7b,133377004,0.0,0.0,0.0,5
llava-next-interleaved-7b,133377006,0.2,0.4,-0.2,5
llava-next-interleaved-7b,133386011,0.0,0.0,0.0,5
llava-next-interleaved-7b,133386017,0.0,0.4,0.2,5
llava-next-interleaved-7b,133470000,0.0,0.0,0.0,5
llava-next-interleaved-7b,133470004,0.0,0.0,0.0,5
llava-next-interleaved-7b,133476010,0.0,0.0,0.0,5
llava-next-interleaved-7b,133485002,0.2,0.4,-0.2,5
llava-next-interleaved-7b,133537002,0.0,0.0,0.0,5
llava-next-interleaved-7b,133559000,0.0,0.0,0.0,5
llava-next-interleaved-7b,133571003,0.0,0.0,0.0,5
llava-next-interleaved-7b,133571004,0.0,0.0,0.0,5
llava-next-interleaved-7b,133608009,0.2,0.4,0.4,5
llava-next-interleaved-7b,133629002,0.0,0.0,0.0,5
llava-next-interleaved-7b,133636006,0.0,0.0,0.0,5
llava-next-interleaved-7b,133680009,0.0,0.0,0.0,5
llava-next-interleaved-7b,133693013,0.0,0.0,0.0,5
llava-next-interleaved-7b,133693016,0.0,0.0,0.0,5
llava-next-interleaved-7b,133693020,0.4,0.4,0.8,5
llava-next-interleaved-7b,133821002,0.0,0.0,0.0,5
llava-next-interleaved-7b,133827002,0.0,0.6,1.2,5
llava-next-interleaved-7b,133827014,0.0,0.0,0.0,5
llava-next-interleaved-7b,133827015,0.0,0.0,0.0,5
llava-next-interleaved-7b,133923000,0.0,0.0,0.0,5
llava-next-interleaved-7b,133927001,0.0,0.0,0.0,5
llava-next-interleaved-7b,133927004,0.2,0.2,0.0,5
llava-next-interleaved-7b,133927012,0.0,0.0,0.0,5
llava-next-interleaved-7b,133928002,0.0,0.0,0.0,5
llava-next-interleaved-7b,133928008,0.25,0.25,0.5,4
llava-next-interleaved-7b,133933007,0.0,0.0,0.0,5
llava-next-interleaved-7b,133933011,0.0,0.0,0.0,5
llava-next-interleaved-7b,133933015,0.0,0.0,0.0,5
llava-next-interleaved-7b,133933024,0.4,1.0,1.6,5
llava-next-interleaved-7b,133933025,0.0,0.0,0.0,5
llava-next-interleaved-7b,133933027,0.0,0.0,0.0,5
llava-next-interleaved-7b,133933029,0.0,0.0,0.0,5
llava-next-interleaved-7b,133933034,0.0,0.0,0.0,5
llava-next-interleaved-7b,133969001,0.2,0.2,0.4,5
llava-next-interleaved-7b,134001001,0.0,0.0,0.0,5
llava-next-interleaved-7b,134010003,0.2,0.2,-0.2,5
llava-next-interleaved-7b,134010006,0.2,0.4,0.4,5
llava-next-interleaved-7b,134010007,0.0,0.0,0.0,5
llava-next-interleaved-7b,134010010,0.0,0.0,0.0,5
llava-next-interleaved-7b,134010011,0.0,0.0,0.0,5
llava-next-interleaved-7b,134010014,0.0,0.0,0.0,5
llava-next-interleaved-7b,134010016,0.0,0.2,0.2,5
llava-next-interleaved-7b,134034001,0.0,0.0,0.0,5
llava-next-interleaved-7b,134042002,0.0,0.0,0.0,5
llava-next-interleaved-7b,134066000,0.0,0.0,0.0,5
llava-next-interleaved-7b,134075000,0.0,0.0,0.0,5
llava-next-interleaved-7b,134119003,0.0,0.0,0.0,5
llava-next-interleaved-7b,134119005,0.0,0.0,0.0,5
llava-next-interleaved-7b,134119017,0.0,0.0,0.0,5
llava-next-interleaved-7b,134160002,0.0,0.0,0.0,5
llava-next-interleaved-7b,134193004,0.0,0.0,0.0,5
llava-next-interleaved-7b,134194000,0.0,0.2,0.0,5
llava-next-interleaved-7b,134198002,0.0,0.0,0.0,5
llava-next-interleaved-7b,134199003,0.0,0.0,0.0,5
llava-next-interleaved-7b,134199004,0.0,0.0,0.0,5
llava-next-interleaved-7b,134206000,0.0,0.6,0.2,5
llava-next-interleaved-7b,134223001,0.0,0.0,0.0,5
llava-next-interleaved-7b,134223005,0.0,0.0,0.0,5
llava-next-interleaved-7b,134288003,0.0,0.0,0.0,5
llava-next-interleaved-7b,134322000,0.0,0.2,0.2,5
llava-next-interleaved-7b,134328000,0.0,0.0,0.0,5
llava-next-interleaved-7b,134346000,0.0,0.0,0.0,5
llava-next-interleaved-7b,134366001,0.0,0.0,0.0,5
llava-next-interleaved-7b,134386000,0.2,0.2,0.6,5
llava-next-interleaved-7b,134459000,0.2,0.4,-0.2,5
llava-next-interleaved-7b,134574001,0.2,0.4,0.2,5
llava-next-interleaved-7b,134574011,0.0,0.0,0.0,5
llava-next-interleaved-7b,134575002,0.0,0.0,0.0,5
llava-next-interleaved-7b,134594004,0.0,0.0,0.0,5
llava-next-interleaved-7b,134649001,0.0,0.0,0.0,5
llava-next-interleaved-7b,134689001,0.2,0.2,0.4,5
llava-next-interleaved-7b,134689005,0.0,0.0,0.0,5
llava-next-interleaved-7b,134689007,0.0,0.0,0.0,5
llava-next-interleaved-7b,134689008,0.0,0.8,0.8,5
llava-next-interleaved-7b,134691002,0.2,0.2,0.2,5
llava-next-interleaved-7b,134760003,0.0,0.0,0.0,5
llava-next-interleaved-7b,134815002,0.0,0.0,0.0,5
llava-next-interleaved-7b,134856000,0.0,0.2,0.4,5
llava-next-interleaved-7b,134856006,0.0,0.0,0.0,5
llava-next-interleaved-7b,134863004,0.0,0.4,-0.4,5
llava-next-interleaved-7b,134886005,0.0,0.0,0.0,5
llava-next-interleaved-7b,134886016,0.0,0.0,-0.2,5
llava-next-interleaved-7b,134886017,0.0,0.0,0.0,5
llava-next-interleaved-7b,134926001,0.0,0.0,0.0,5
llava-next-interleaved-7b,135023001,0.2,0.8,0.8,5
llava-next-interleaved-7b,135029001,0.0,0.0,0.0,5
llava-next-interleaved-7b,135029004,0.0,0.0,0.0,5
llava-next-interleaved-7b,135037001,0.0,0.0,0.0,5
llava-next-interleaved-7b,135037005,0.0,0.0,0.0,5
llava-next-interleaved-7b,135076004,0.0,0.0,0.0,5
llava-next-interleaved-7b,135139004,0.0,0.2,0.0,5
llava-next-interleaved-7b,135155013,0.0,0.0,0.0,5
llava-next-interleaved-7b,135155015,0.0,0.0,0.0,5
llava-next-interleaved-7b,135275000,0.0,0.0,0.0,5
llava-next-interleaved-7b,135281002,0.0,0.0,0.0,5
llava-next-interleaved-7b,135361001,0.0,0.0,0.0,5
llava-next-interleaved-7b,135424000,0.0,0.0,0.0,5
llava-next-interleaved-7b,135424002,0.0,0.0,0.0,5
llava-next-interleaved-7b,135460000,0.0,0.0,0.0,5
llava-next-interleaved-7b,135478004,0.0,0.0,0.0,5
llava-next-interleaved-7b,135483002,0.2,0.8,3.6,5
llava-next-interleaved-7b,135486007,0.0,0.0,0.0,5
llava-next-interleaved-7b,135561004,0.0,0.0,0.0,5
llava-next-interleaved-7b,135561005,0.0,0.0,-0.2,5
llava-next-interleaved-7b,135561015,0.0,0.0,0.0,5
llava-next-interleaved-7b,135578009,0.2,0.2,0.2,5
llava-next-interleaved-7b,135578012,0.0,0.2,0.2,5
llava-next-interleaved-7b,135666000,0.0,0.0,0.0,5
llava-next-interleaved-7b,135673016,0.0,0.0,0.0,5
llava-next-interleaved-7b,135681002,0.0,0.0,0.0,5
llava-next-interleaved-7b,135681004,0.0,0.0,0.0,5
